,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
642,@ImperialistDaze,Humble Archer,25 feb. 2017,"Holy crap,  the anti gmo people are taking things way to far.      These social media warriors literally trying to ruin people's lives. https://twitter.com/kevinfolta/status/835311750438391808 …",0,0,/ImperialistDaze/status/835315205550788609,
643,@ego_sum_noah,Cold Boy Noah.,23 feb. 2017,"Actually, 1. it is nearly impossible to tell the difference between GMO things 2. No, it really isn't a ""social experiment"" 3. I'm done here https://twitter.com/Corporatocrazy/status/834838033820061696 …",0,1,/ego_sum_noah/status/834900835884756992,
644,@NoGMOsVerified,NoGMOsVerified,23 feb. 2017,Economic studies present overly positive picture of social sustainability of GM cr.. #GMOs #RightToKnow #GMO /gw http://dld.bz/dQVsZ,0,1,/NoGMOsVerified/status/834762082948149249,
645,@Ima_J_walker,ImaJWalker,23 feb. 2017,"Ur NOT anti-social if you want
REAL NATURAL FOOD
DEMAND IT
BAN GMO'S EVERYWHERE",0,0,/Ima_J_walker/status/834753211265331200,
646,@Stop_GMO_Nation,Stop GMO,23 feb. 2017,Sitetalk satisfies all the high-quality needs created by the modern era social networking media. Join now! http://sitetalk.com/joinus/ginopastore …,0,0,/Stop_GMO_Nation/status/834594267259629568,
647,@TPACmuse,TPACmuse,22 feb. 2017,Many of the projects under Social Economic Development is for farmers/growers of non GMO organic food,1,2,/TPACmuse/status/834536787083096064,
648,@JeffK_BanGMOs,JeffK,22 feb. 2017,"Glyphosate Resistance in Weeds - The Transgenic Treadmill – Prof. Joe Cummins, Institute of Science in Society http://bit.ly/2lJZb1c",1,0,/JeffK_BanGMOs/status/834239320714252288,
649,@TransgenicNews,Transgenics,20 feb. 2017,Transgenic Ants Shed Light on Their Society http://transgenicnews.com/2017/02/20/transants …pic.twitter.com/ARWlRu1hT0,0,0,/TransgenicNews/status/833736886602629121,
650,@wendy_lee_,wendy_lee_,19 feb. 2017,Russia pro organic food pro hemp We can't even get R food labeled GMO 90% Americans wanted. Call that a free society? wakeup #maga,1,2,/wendy_lee_/status/833230476168957956,
651,@mem_somerville,mem_somerville | Wossamotta U,18 feb. 2017,"#AAASMTG @aricroch shares more #GMO values and information with Venki Ramakrishnan, President of the Royal Society. pic.twitter.com/homBaBQBNA",0,1,/mem_somerville/status/833097073323077633,
652,@SuperDave629,❗️ ⚠️Super Dave ⚠️ ❗️,18 feb. 2017,He would know...his wonderful vaccines and GMO's that he loves so much does incredible amounts of damage to our society.,0,1,/SuperDave629/status/833060407073968128,
653,@TPACmuse,TPACmuse,16 feb. 2017,"SI maintains operations in Bangladesh, financing for growing fields of organic & non GMO foods. Under the Social Economic Development Banner",1,3,/TPACmuse/status/832222221200408576,
654,@lazydobrik,c • finals :(,16 feb. 2017,"gmo does not = harmful. pls educate yourselves. being a ""social justice warrior"" isn't cool if you're spreading false information. https://twitter.com/ashton5sos/status/586629680289026048 …",0,0,/lazydobrik/status/832059337044541441,
655,@KiPublishing,Jacyntha Crawley,15 feb. 2017,GM mustard: minister Modi http://www.deccanherald.com/content/572632/gm-mustard-former-minister-cautions.html?utm_content=buffer95b7b& … and utm_medium=social&utm_source=https://twitter.com & anutm_campaign=buffer#GMO,0,0,/KiPublishing/status/831991423927013376,
656,@TaurisDigital,IG/SC @TaurisDigital,15 feb. 2017,"#ChrisRock 
regrann from gmo_gus  -  Follow truth_society - ""A society that keeps cures a… https://www.instagram.com/p/BQiay36AdZL/",0,0,/TaurisDigital/status/831892548436254721,
657,@adinkrahpa,Richard Adinkrah,14 feb. 2017,It is clear that the effects of climate change and Genetically modified foods are under estimated. We need to get serious as a society.,0,1,/adinkrahpa/status/831636382586171393,
658,@defendressofsan,So hot you can't stop me  🔥 🔥 🔥,14 feb. 2017,yes! I love non GMO chocolate myself but I want a non psychopathic society more,0,1,/defendressofsan/status/831599467321237504,
659,@ChelleAngelique,Michelle Angelique,14 feb. 2017,Top 10 Worst GMO Foods For Your GMO Foods List according to Natural Society http://fb.me/5wICeg27D,0,0,/ChelleAngelique/status/831533729378086912,
660,@GacheneK,Mx Mtu Nguyas,13 feb. 2017,"Its because The World suffered a silent Coup by #NWO guiding society to #GMO ""Descriptions"" G Orwell...You will be told..Good Bad .LAW",0,0,/GacheneK/status/831157981127507970,
661,@chemoutlook,Chemical Outlook,13 feb. 2017,UPDATE 1-GMO group steps up social media push for U.S. consumer acceptance http://chemicaloutlook.com/update-1-gmo-group-steps-up-social-media-push-for-u-s-consumer-acceptance/ …,0,0,/chemoutlook/status/830952234280161282,
662,@TheSergeRoa,SergeRoa,12 feb. 2017,positive and negative effects of GMO in our society???,0,0,/TheSergeRoa/status/830917352518725637,
663,@zenmart,Oscar G.,12 feb. 2017,"""Hey scientist! Do not be political!"" So don't talk about climate change, social data, GMO's, & vaccines. You know stick to science!",1,4,/zenmart/status/830846395477217280,
664,@DoNotEatPork,CWA,12 feb. 2017,"This world is filled poison! Especially the westerns society where media, porn graphic, drugs, alcohol, process & GMO foods, big corps is...",0,0,/DoNotEatPork/status/830574238805274624,
665,@SolaLumLLC,SolaLum,11 feb. 2017,"“dark factory.” = #jobless manufacturing 
digital currency = #cashless society
GMO = #seedless farmers
rich get richer",0,0,/SolaLumLLC/status/830559618057302016,
666,@SCS_Society,SCS,10 feb. 2017,"Thanks Jonathan Clarke, Head Business Development, John Innes Centre for explaining the science & arguing the case for GMO @JohnInnesCentrepic.twitter.com/Fpn48OuXu7",3,3,/SCS_Society/status/830060134508412928,
667,@SCS_Society,SCS,10 feb. 2017,"Thank you Jennifer Hirsch, Beauty Botanist @beautybotanist 
With 7.4 billion people on Earth, we can't afford to see GMO as 'good or bad' pic.twitter.com/77Bmakgpkc",3,0,/SCS_Society/status/830051610873196545,
668,@SCS_Society,SCS,10 feb. 2017,"Thank you Dr Mark Smith (Director General NATRUE AISBL) for your involvement & major contribution to last night's GMO debate THXS
@NATRUEpic.twitter.com/PTsuBvl7iX",3,0,/SCS_Society/status/830046984530694144,
669,@CChsChampions,Cesar Chavez,10 feb. 2017,AVID Capstone debate night. Debating GMO production in our society pic.twitter.com/bAqIndwEWH,1,1,/CChsChampions/status/829870640035303426,
670,@JordanGaal,Jordan Gaal,9 feb. 2017,"Great chat with @sf28430 about #GMO and interacting on social media...""Being nice to people on social media is 90% of the battle."" #scicomm",2,9,/JordanGaal/status/829823929103572992,
671,@s_l_rutherford,Suzanne Rutherford,8 feb. 2017,So fun to meet @TheSciBabe at the #CaliforniaBeetGrowers mtg! Thanks for inspiring us to tell our stories on social media! #GMO #sugarbeetspic.twitter.com/vaNw17bA5R,1,16,/s_l_rutherford/status/829359627208908800,
672,@BiosafetyNig,"NBMA, Nigeria",8 feb. 2017,"""We believe this is the way to go, those opposing GMO technology should ask questions."" - Prof. Kwon-Ndung, President, Genetic Society of NG",1,0,/BiosafetyNig/status/829282916941307904,
673,@shira_tweets2,Shira,7 feb. 2017,whoever pays more for the pesticide grown/GMO apples and tosses them upon society while they eat organic golden apples.,0,0,/shira_tweets2/status/829073120086675456,
674,@ShawnSt51128037,Stand for the Truth,7 feb. 2017,"yea they're running society and using TV to keep folks like you asleep. That and all the fluoride, GMO's etc. Stay sleeping dude!",0,0,/ShawnSt51128037/status/829030610106712064,
675,@WHYYThePulse,The Pulse,7 feb. 2017,"“We are not creating GMO cacao...because of the social hesitation surrounding this controversial technology."" http://www.newsworks.org/index.php/thepulse/item/100943-genomics-leads-chocolate-farmers-to-hardy-plants-faster …",2,0,/WHYYThePulse/status/828978373581950981,Usuario Verificado
676,@Natural_Blaze,Natural Blaze,7 feb. 2017,Dissecting the Royal Society’s GMO Whitewash (Watch) http://buff.ly/2kqX9QI,0,0,/Natural_Blaze/status/828877710202114048,
677,@Erst_Officer,First Officer,7 feb. 2017,"#GMO Banning tech solutions to food system ignore the social, ecological and health implications of #starvation
https://twitter.com/JodiKoberinski/status/828231281754386432 …",0,1,/Erst_Officer/status/828767512238100481,
678,@CognaCarmelskin,Ignorant Intelligent,6 feb. 2017,Our world coming to Smh gmo climate fuked up lawless society https://twitter.com/healthranger/status/828696190900371456 …,0,0,/CognaCarmelskin/status/828696554366185473,
679,@indacorpsystem,indacorpsystem,6 feb. 2017,"Measures of income equality are correlated positively 
with everything valuable in a cohesive society. From Jeremy Grantham at GMO...",0,0,/indacorpsystem/status/828673671044665344,
680,@VyYheOr,VyYheOr,6 feb. 2017,"file this one under global warming/vaccines are safe/sex identity is a social construct/GMO is good for you/fukushima is not an issue, etc https://twitter.com/Jedi_Pite_Bre/status/828471287467085824 …",0,0,/VyYheOr/status/828471964985618433,
681,@Oshimos,Chris 🐁,6 feb. 2017,"I've gotta write a thing on companies that are ""good"" from like, a social aspect and I'm trying to not talk about how pro GMO I am",0,0,/Oshimos/status/828443027890896896,
682,@SuperDave629,❗️ ⚠️Super Dave ⚠️ ❗️,5 feb. 2017,"GMO's are a HUGE threat to our society. Substituting man-made ingredients for God's, makes us suffer from diabetes, cancer, & obesity.  https://twitter.com/ilovephotocall/status/827896969402130432 …",2,4,/SuperDave629/status/828334162323111937,
683,@Yahuwah7,Saved by Yah,3 feb. 2017,"You know damn well they don't have:
Birth certificate
Social slave number
Vaccination
GMO food on the table
Bills... https://twitter.com/LotusOak/status/827372386135703552 …",0,0,/Yahuwah7/status/827549863382499328,
684,@AirFiltersDel,AirFiltersDelivered,3 feb. 2017,Genetically modified apples may trigger allergies: scientist | Society |  http://klou.tt/ng90gc8tsjof  via @Focus_Taiwan,0,0,/AirFiltersDel/status/827494348518330368,
685,@Honingpot,Sandra Honing,3 feb. 2017,The should all have voted Bernie Sanders for a stable healthy society without GMO geoengineering and for healthy life and future for all. https://twitter.com/HealthRanger/status/827412648601935873 …,0,0,/Honingpot/status/827413534199971840,
686,@alantharp1,alantharp1,1 feb. 2017,DARPA Genetically Modified Super Soldier Army https://youtu.be/JO6w5G4PAPE  via @YouTube #Veterans #Social #Writer #Military #Scifi #Scientists,0,0,/alantharp1/status/826848122957680642,
687,@ProfBrianCox,Brian Cox,1 feb. 2017,"If you're interested in this area, I chaired an interesting discussion on GMO for the Royal Society https://royalsociety.org/science-events-and-lectures/2016/12/science-matters-feeding-the-future/ …",0,5,/ProfBrianCox/status/826754661365465088,Usuario Verificado
688,@mhchant,michael chant,31 ene. 2017,Genetically modified insects could disrupt international food trade | Max Planck Society https://www.mpg.de/11015319/gmo-food-trade …,0,0,/mhchant/status/826544467217940481,
689,@logicofalex,alex owl,31 ene. 2017,The need for social justice in this country is every bit as empirically verifiable as is the safety of genetically modified foods.,1,2,/logicofalex/status/826540380602535936,
690,@NoGMOsVerified,NoGMOsVerified,31 ene. 2017,Argentine social movements strike back against Monsanto #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/ej3t3,0,0,/NoGMOsVerified/status/826522738294681601,
691,@1summerstar1,Realz  💫 ⭐️Lisa ⭐️ 💫,31 ene. 2017,"Fertility issues, affecting social and economic composition of the next generation?!Answer might be bcuz of all the GMO foods.Choose #NONgmohttps://twitter.com/bswud/status/826459123118178305 …",0,0,/1summerstar1/status/826502313766445056,
692,@bug_gwen,Gwen Pearson 🐜 🐛,31 ene. 2017,GMO ants help us understand how social insects work http://buff.ly/2knK3qb  #antpolicepic.twitter.com/l7WqKeMqC8,2,5,/bug_gwen/status/826479915847581698,Usuario Verificado
693,@HiCDS,HawaiiChineseDinner,31 ene. 2017,The latest Hawaii Chinese Dinner Society News! http://paper.li/HiCDS/1312250730?edition_id=7b7b1e70-e7d7-11e6-b0fb-0cc47a0d15fd … Thanks to @willchen79 #noh8 #gmo,0,0,/HiCDS/status/826476545321611268,
694,@KashaanMuhammad,Kashaan Muhammad,31 ene. 2017,T/price of culling human beings n those who determine what value we have 2 Genetically Modified Society#banningMonsanto https://twitter.com/healthranger/status/826265063627620352 …,1,0,/KashaanMuhammad/status/826303528071286784,
695,@fromlissawlove,"From Lissa,With Love",30 ene. 2017,"It's like the 60s all over again... Except with social media, computers, glass technology and GMO/cloned foods https://twitter.com/nytimes/status/826060161076850688 …",0,0,/fromlissawlove/status/826065527990841344,
696,@OskaArcher,Oscar Archer,30 ene. 2017,"These groups are unequivocally ""hard left"", also opposing GMO & nuclear, while taking full advantage of the Social Justice movement.",2,3,/OskaArcher/status/825865269226594304,
697,@RMagunia,Roland Magunia,29 ene. 2017,"... social insurance, liberal abortion law, no speed limit, regulations on fire weapons, ban on nazi support, no genetically modified food..",0,14,/RMagunia/status/825797111799234562,
698,@Fliboy22,Fliboy,29 ene. 2017,"Most Americans believe in #science but reject topics that conflict with their social identity, such as #climatechange, #evolution and #GMO",3,3,/Fliboy22/status/825793843245285376,
699,@gmo_crops,GMO Crop News,28 ene. 2017,#GMO news: Geneedited ants could shed light on human society disease http://ow.ly/Vt0q5091nKS,0,0,/gmo_crops/status/825132613052616705,
700,@RoseBudddd36,Alex Rosekrans,27 ene. 2017,"I wonder why the extent of any agriculture conversation in society is ""antibiotics, GMO's, other scary words "" but it's a basic need",0,1,/RoseBudddd36/status/825067483686109184,
701,@GMWatch,GMWatch,27 ene. 2017,"Folta busy traveling to farm shows, unis—yesterday Georgia, tomorrow Nebraska—in recruiting campaign for new GMO troll army on social media.",6,4,/GMWatch/status/825012017765421056,
702,@NoGMOsVerified,NoGMOsVerified,27 ene. 2017,The Royal Society's assault on the science of GM foods must cease #GMOs #RightToKnow #GMO /gw http://dld.bz/dHS7a,3,2,/NoGMOsVerified/status/824982582467112962,
703,@KatesPlate57,Kate Berger,27 ene. 2017,"Monsanto Tries to Build a Society of GMO and Pesticide Devotees, One Child at a Time - Healthy Natural Cures http://fb.me/5uXEat10h",0,0,/KatesPlate57/status/824810029819772928,
704,@UCalgarySustain,UCalgary Sustain,27 ene. 2017,"#UCalgarySustain Rosol: we must address interlinked issues like social justice, minimum wage and GMO foods to change the food system",2,2,/UCalgarySustain/status/824782993780641793,
705,@TruffleMedia,John Blue at TruffleMedia,26 ene. 2017,"Comparison @huntschef vs @RedGoldTomatoes #GMO social conversation via 
@beyerbeware @Elanco 
#aci17 @INagribizpic.twitter.com/ftuIF8co9c",0,0,/TruffleMedia/status/824725446356930560,
706,@chainshaw511,"hey, look who's tweetin' again! it's john!",26 ene. 2017,Social media analytics market research technology revenue media real estate GMO organic cage free sports latest trends health fitness stocks,0,1,/chainshaw511/status/824708563746652160,
707,@OurIkeja,Our Ikeja,25 ene. 2017,"He is a practicing architect, social activist and avid writer; known for his stance against GMO’s in Nigeria #SupportGRV @RV8_G @KOWA_NGR",3,0,/OurIkeja/status/824376928505315338,
708,@Lieve_58,Lieve Van Woensel,25 ene. 2017,Framework for assessment of #GMO related social & ethical aspects - @AnneMyhr #PrecautionaryPrinciple @EP_ThinkTankhttps://epthinktank.eu/2017/01/19/making-difficult-decisions-in-agriculture-stoa-workshop/ …,1,0,/Lieve_58/status/824265613816250368,
709,@KarmaSJustice,KarmaSJustice,25 ene. 2017,"Insulting to ethical farms  #GLCS2017 Monsanto #GMO PR Kevin Folta ""spend 15 min/ week on Social Media"" everyday better=Troll consumers",0,0,/KarmaSJustice/status/824262441903259649,
710,@welovegv,Stephan Neidenbach,25 ene. 2017,Transgenic ants shed light on their society http://www.thehindu.com/todays-paper/tp-in-school/Transgenic-ants-shed-light-on-their-society/article17091010.ece …,1,1,/welovegv/status/824219894325641216,
711,@TProphet,TProphet,25 ene. 2017,"Yes, they have. Tainted food is a massive social issue in China, and GMO is perceived to be tainted. Hardly unique to China.",0,0,/TProphet/status/824070905416400896,
712,@bobobin,Robin Mueller,24 ene. 2017,#Univ201UC Social cost of seed GMO and a few companies that maintain monopolies... forcing producers into a corner #feeding9billion,0,0,/bobobin/status/824011185200607232,
713,@AgentOrchid,🏴 🌹 Atticus 💥R@bbit,24 ene. 2017,this is about pushing GMO's & AG Gag laws. Animals will suffer greatly under this menace to society.,5,16,/AgentOrchid/status/823985472661663744,
714,@NoGMOsVerified,NoGMOsVerified,24 ene. 2017,India: Prominent civil society members write to govt against GM mustard #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/eWbE6,0,0,/NoGMOsVerified/status/823900475162578947,
715,@thatslifesci,That's Life Science,24 ene. 2017,Transgenic ants giving insight into complex social behaviors and hierarchies. http://nyti.ms/2jYjdnC  #genetics #neuroscience,1,1,/thatslifesci/status/823898000103735296,
716,@VPDeanEidelman,David Eidelman,24 ene. 2017,Cool!  Using transgenic ants to help understand the neurobiology of social organization.  https://nyti.ms/2jS7p6g,0,1,/VPDeanEidelman/status/823861635618131969,
717,@Steve_Lockstep,Steve Wilson,24 ene. 2017,I dunno. Is such research important enough to justify the biohazard risk of transgenic strangely behaving social insects escaping? https://twitter.com/profpcdoherty/status/823778827352424448 …,4,3,/Steve_Lockstep/status/823793903883014145,
718,@m_kalamboukas,Manuela Kalamboukas,24 ene. 2017,"Scientists use first ""transgenic"" ants to study social behavior
https://www.nytimes.com/2017/01/23/science/gene-modified-ants.html?rref=collection%2Fsectioncollection%2Fscience&action=click&contentCollection=science&region=rank&module=package&version=highlights&contentPlacement=1&pgtype=sectionfront … #2150AH",0,0,/m_kalamboukas/status/823713037492297728,
719,@sfmandellgt,Suzie Feneis Mandell,23 ene. 2017,"Fabulous job, IMS students. Convocation topics: Conspiracy Theories, Robotics, Smartphones & Society, LGBTQ+, GMO's, and Self-Driving Cars! pic.twitter.com/cRMUizu0y5",1,2,/sfmandellgt/status/823565725352726529,
720,@MorgellonsHeal,Morgellons Healing,23 ene. 2017,Observe this #GMO corporation spread poisonous propaganda here on Twitter social media. DO NOT USE GMO OR #Glyphosateshttps://twitter.com/channelseed/status/785607644417359872 …,0,0,/MorgellonsHeal/status/823536574734409730,
721,@GMO_NEY,G-money,23 ene. 2017,You might believe that your social and professional relationsh... More for Taurus http://bit.ly/wMRKBc,0,0,/GMO_NEY/status/823486065801510912,
722,@GMO_Duh,Guillermo,23 ene. 2017,Woah shit us getting heated on all my social media platforms,0,0,/GMO_Duh/status/823415082340057088,
723,@MestizoBobbyHil,Clinton Foundation Fan Account,22 ene. 2017,"Liberals- WE LOVE SCIENCE!!!!
also liberals- RACE IS A SOCIAL CONSTRUCT, GMO ARE EVIL, I'M 5 GENDERS!!!",0,1,/MestizoBobbyHil/status/823290655954771969,
724,@FoodSovereignGH,FoodSovereigntyGhana,22 ene. 2017,Genetically modified apples may trigger allergies: scientist | Society | FOCUS TAIWAN - CNA ENGLISH NEWS http://focustaiwan.tw/news/asoc/201701220013.aspx#.WITXoRiNrhU.twitter …,0,0,/FoodSovereignGH/status/823199262846631942,
725,@KYOTA47153971,TAOABSOLUTE0817263544,21 ene. 2017,"GMO, pesticides, Food Additives, Radiation, Electromagnetic Pollution, Social Programming, Monsanto, etc.) that will help override your",0,0,/KYOTA47153971/status/822787751841918978,
726,@KOWA_NGR,KOWA PARTY,21 ene. 2017,"He is a practicing architect, social activist and avid writer; known for his stance against GMO’s in Nigeria... #SupportGRV",23,2,/KOWA_NGR/status/822754514260389889,
727,@FarmFairyCrafts,Farm Fairy Crafts,21 ene. 2017,"If it Weren't 4 #GMO Food & #Pesticides, Our Society Wouldn't b so Concerned w Health & What We Put in Our Bodies. Thanks Guys!",2,3,/FarmFairyCrafts/status/822709584313937920,
728,@planetmuzicktv,planetmuzicktv,19 ene. 2017,"Retweeted Social N Worldwide (@SocialNPR):
Brand Partnership w/ Scientist Formulated Liposome Delivery. Non GMO.... http://fb.me/3jiKlV7H7",1,0,/planetmuzicktv/status/822222818578337792,
729,@NoGMOsVerified,NoGMOsVerified,19 ene. 2017,Civil society denounces World Bank scheme to hijack farmers' rights to seeds #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/fukqj,0,1,/NoGMOsVerified/status/822178969193762817,
730,@Mrmario1,Mario,19 ene. 2017,What the hell has happened to America?  Are we turning into a wussy society?  I think GMO's have affected our DNA.,0,0,/Mrmario1/status/822029746376679425,
731,@TonyinBermuda,TONY BRANNON,19 ene. 2017,"Say #no to #gmo 
The Monsanto Tribunal is an international civil society initiative to hold… https://www.instagram.com/p/BPbSCJQDGXh/",0,0,/TonyinBermuda/status/821880919074238464,
732,@blysx,Glyphosate=Cancer 💀,18 ene. 2017,"Many mental health issues in our society can be traced to processed,GMO,pesticide,&herbicide 'food'. No 1 looks  at CAUSE. Only 'CURE'  https://twitter.com/washingtonpost/status/821800846006636553 …",6,6,/blysx/status/821803798590930944,
733,@FARM_FED_UP,Farmer Fred,18 ene. 2017,We are a social media account trying to spread awareness of banning GMO! #GMOs #organic #food,1,3,/FARM_FED_UP/status/821770343836594176,
734,@jelo1317,John Loeffler,18 ene. 2017,"“Social media has been a conduit to bad information. We need to take it back,” says @kevinfolta who uses #socialmedia as a #GMO #weapon.https://twitter.com/realagriculture/status/821396168336883712 …",3,2,/jelo1317/status/821713906968227843,
735,@social_nina,Nina Derksen,18 ene. 2017,Genetically modified crops and livestock has lead to an over abundance of food waist & and unequal share of resources. #33740w17 #society,0,0,/social_nina/status/821605461870936064,
736,@yurself,Michael Brown,17 ene. 2017,"That is not good news! Big Pharma and the GMO king are not a boon to this society, they are just getting a foot in the door!",1,0,/yurself/status/821402611270189056,
737,@jessmlohr,jess,15 ene. 2017,I blame GMO's and the internet for ruining society.,1,2,/jessmlohr/status/820641681565511680,
738,@emilskeptic,Emil Karlsson,15 ene. 2017,"Science, Skepticism and Society #004 https://www.facebook.com/emilskeptic/posts/1886249521594030 … #skeptic #vaccineswork #GMO #svmed",0,0,/emilskeptic/status/820621549992640513,
739,@Robert_Johnston,Robert Johnston,15 ene. 2017,MUST-WATCH preview of fixing US politics/jobs/social justice! https://www.youtube.com/watch?v=VMXqa4EpKTA … #cdnpoli #TRUMP #economy #Obamacare #GMO #climate,0,0,/Robert_Johnston/status/820485419405971457,
740,@peri_reynolds,peri reynolds,13 ene. 2017,VIDEO: HBO Series Highlights Problems with Genetically Modified Crops | Natural Society http://naturalsociety.com/hbo-series-problems-genetically-modified-crops-video-68394/ …,0,0,/peri_reynolds/status/820039407738626049,
741,@ShangoMarley,Shango Marley,13 ene. 2017,#wakethefuckup  regrann from conscious.society  -  GMO humans will one day walk among us… https://www.instagram.com/p/BPMkoawgfV-/,0,0,/ShangoMarley/status/819810769957044224,
742,@alantharp1,alantharp1,11 ene. 2017,Study: GMO Soy Accumulates Carcinogen https://youtu.be/StwOh09JTJw  via @YouTube #Veterans #Christian #Scifi #Scientists #Social #Writer,0,1,/alantharp1/status/819193626194493440,
743,@MltplSclppr,MS Papers,11 ene. 2017,Early Cognitive/Social Deficits and Late Motor Phenotype in Conditional Wild-Type TDP-43 Transgenic Mice. http://dlvr.it/N4ryfQ,0,0,/MltplSclppr/status/819067995745959940,
744,@LifeFMBranson,Life FM Branson,11 ene. 2017,The Mission Society is reaching the world with the Gospel - hear more about this ministry from President Max Wilkins Wednesday on GMO. pic.twitter.com/bgSD6mkKw7,0,0,/LifeFMBranson/status/819018014976802816,
745,@NoGMOsVerified,NoGMOsVerified,10 ene. 2017,Economic studies present overly positive picture of social sustainability of GM cr.. #GMOs #RightToKnow #GMO /gw http://dld.bz/dQVsZ,0,0,/NoGMOsVerified/status/818671027668533248,
746,@KYOTA47153971,TAOABSOLUTE0817263544,9 ene. 2017,"""modern society"" NOW (chemicals, microwave/EM radiation, ionizing radiation, pharmaceuticals, GMO's Stress, etc.?  how is the proper",1,1,/KYOTA47153971/status/818446789447589888,
747,@MTCLOTHING,MTCLOTHING ψ,9 ene. 2017,"If u no longer want 2 b a labrat experiment to society SWITCH 2 Organic Foods NOW! #GMO - u r eating it unknowingly.
https://youtu.be/Sl0-Ds6Cioc",0,0,/MTCLOTHING/status/818391584584663041,
748,@Sugadragon1,Sugadragon1,9 ene. 2017,though China is a disaster waiting to happen. This is a positive thing for them. GMO fast food promotes a sick society,0,0,/Sugadragon1/status/818331665088978944,
749,@Canuckclicks,🇨🇦CanuckClicks,8 ene. 2017,#Should We Really Say No To GMO  #social 144997 @netdatabiz @1winword,0,0,/Canuckclicks/status/818154630475608065,
750,@NoGMOsVerified,NoGMOsVerified,7 ene. 2017,Scientists and civil society must move together towards a new science #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/eecd5,2,0,/NoGMOsVerified/status/817825449116139521,
751,@NoGMOsVerified,NoGMOsVerified,6 ene. 2017,Soil Association responds to new Royal Society report about GM crops #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/e8GNv,0,0,/NoGMOsVerified/status/817422885874765824,
752,@santhos73697109,S Kumar,5 ene. 2017,"@ncbn In genetic Engineering Technology,the transgenic palnts and transgenic animals to serve the peoples health ,for welfare of society.",0,0,/santhos73697109/status/816934566309036032,
753,@NoGMOsVerified,NoGMOsVerified,3 ene. 2017,Germany's Social Democratic Party says no to glyphosate #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/e8sxf,1,3,/NoGMOsVerified/status/816335720281473025,
754,@777peaceofmind,Leah,2 ene. 2017,"#Repost parry562 
Part 7 of 7
  
#Society #Monsanto #Rockefeller #GM #GMO #Organic #Vegan… https://www.instagram.com/p/BOxiCtQjo-5/",0,1,/777peaceofmind/status/816005159750926336,
755,@willardsanchez_,🚜 🤠 🐄 🍺 💵🕇,2 ene. 2017,"so tell me how gmo is destroying the planet? I want to hear some scientific research, not social media organic bs",0,0,/willardsanchez_/status/815783597399379968,
756,@ShineRilling,Peace Sticks,1 ene. 2017,How do you see Our society?  Spoken word. #shininglion #nodapl #waterislife #monsanto #gmo… https://www.instagram.com/p/BOvWiY8AW_D/,0,0,/ShineRilling/status/815698395885174784,
757,@samirpaleja,Samir Paleja,1 ene. 2017,@drharshvardhan #GMO might bring cash profit to select few but who will pay 4 its environmental n social cost?,0,0,/samirpaleja/status/815608848346034176,
758,@MASSAGRABBER,massagrabber,1 ene. 2017,"I don't know what will stop this insane desire for decency or respect for the human condition in India
Bhopal
GMO's
cashless society
Bill? https://twitter.com/trutherbotblue/status/815296474242105344 …",0,0,/MASSAGRABBER/status/815544367100243968,
759,@pineapplepolis,Pineapple Polis,31 dic. 2016,"above and beyond, besides the GMO's, truth hurts when society notes facts as the FDA stamping cancerous cows",0,1,/pineapplepolis/status/815188327024513025,
760,@jeffreymadwisc,Jeffrey s borreson,31 dic. 2016,Britain's Fertility Regulator has Approved 3-Parent GMO Babies | Natural Society http://naturalsociety.com/britain-fertility-regulator-approved-3-parent-gmo-babies-1384/ …,0,0,/jeffreymadwisc/status/815149939852541952,
761,@alantharp1,alantharp1,30 dic. 2016,The Scary TRUTH About FOOD (illuminati gmo food exposed.   https://youtu.be/IxmEouS2T7I  via @YouTube #Social #Scifi #Heath #Veterans #Christian,1,1,/alantharp1/status/815066793890955264,
762,@oneworldhuman,Music And Politics,29 dic. 2016,"Where does $200 Billion in genetically modified food fit in? Too slowly into society...Although, GMO pharmaceuticals...",0,0,/oneworldhuman/status/814680514204409856,
763,@Gus_802,Gus Antidisestablishmentarianism™,29 dic. 2016,GMO and gluten free Marxism which comes with a 24 hour lunch break of organic foodie choices and social media interaction!,0,1,/Gus_802/status/814568720941088772,
764,@DamainWalsh,celticimage,28 dic. 2016,Butterfly effect: Top grain-producing region in China passes total ban on GMO crops -- Society's Child -- http://Sott.net,0,0,/DamainWalsh/status/814110353126805504,
765,@NoGMOsVerified,NoGMOsVerified,26 dic. 2016,UK Royal Society whitewash on GM crops #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/eCDab,1,0,/NoGMOsVerified/status/813542205386354688,
766,@oldemcdonald,Sean Mc Donald,26 dic. 2016,"US Trade Wars with Nations Against Monsanto, GMO Crops | Natural Society http://ln.is/naturalsociety.com/mA21S …",0,0,/oldemcdonald/status/813334129613959168,
